Id,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
1781,M,0.5150,0.3950,0.1350,1.0070,0.4720,0.2495,0.2520,8
2422,F,0.4750,0.3650,0.1300,0.4805,0.1905,0.1140,0.1475,12
1655,F,0.6000,0.4600,0.1550,0.9735,0.4270,0.2045,0.3000,8
32,M,0.6650,0.5250,0.1650,1.3380,0.5515,0.3575,0.3500,18
3650,I,0.5200,0.4150,0.1400,0.6385,0.2945,0.1405,0.1710,8
1124,F,0.5500,0.4300,0.1500,0.8400,0.3950,0.1950,0.2230,8
3736,M,0.6250,0.4800,0.1800,1.2230,0.5650,0.2975,0.3375,10
445,F,0.5600,0.4550,0.1900,0.7140,0.2830,0.1290,0.2750,9
3664,I,0.5550,0.4300,0.1500,0.7830,0.3450,0.1755,0.2470,9
464,I,0.2550,0.1950,0.0700,0.0735,0.0255,0.0200,0.0250,6
3818,M,0.5650,0.4450,0.1400,0.8360,0.4060,0.1605,0.2245,9
4155,I,0.4400,0.3500,0.1100,0.3805,0.1575,0.0895,0.1150,6
2179,F,0.5950,0.4700,0.2500,1.2830,0.4620,0.2475,0.4450,14
1681,F,0.6200,0.5400,0.1650,1.1390,0.4995,0.2435,0.3570,11
2314,F,0.5800,0.4750,0.1350,0.9250,0.3910,0.1650,0.2750,14
1809,F,0.6400,0.4750,0.1400,1.0725,0.4895,0.2295,0.3100,8
2800,F,0.6400,0.4950,0.1700,1.2265,0.4900,0.3770,0.2875,11
1946,M,0.6350,0.5250,0.1600,1.1950,0.5435,0.2460,0.3350,12
2907,M,0.5800,0.4600,0.1500,1.0490,0.5205,0.1935,0.3050,10
2581,F,0.5300,0.4200,0.1700,0.8280,0.4100,0.2080,0.1505,6
243,I,0.3000,0.2300,0.0800,0.1275,0.0435,0.0265,0.0400,8
1704,M,0.6400,0.5150,0.1800,1.2470,0.5475,0.2925,0.3685,10
401,M,0.5150,0.4550,0.1350,0.7225,0.2950,0.1625,0.2350,9
2032,M,0.6050,0.4450,0.1400,0.9820,0.4295,0.2085,0.2950,12
1984,F,0.7500,0.5500,0.1950,1.8325,0.8300,0.3660,0.4400,11
3400,M,0.5300,0.4300,0.1350,0.8790,0.2800,0.2165,0.2500,10
4147,M,0.6950,0.5500,0.1950,1.6645,0.7270,0.3600,0.4450,11
4033,I,0.4950,0.3850,0.1250,0.5125,0.2075,0.1155,0.1720,10
2695,M,0.6500,0.5100,0.1550,1.4070,0.7215,0.2980,0.3350,9
450,M,0.7250,0.5650,0.2150,1.8910,0.6975,0.4725,0.5800,16
1227,I,0.3500,0.2550,0.0900,0.1785,0.0855,0.0305,0.0525,8
4151,I,0.3500,0.2500,0.0750,0.1695,0.0835,0.0355,0.0410,6
3302,F,0.7100,0.5750,0.1750,1.5550,0.6465,0.3705,0.5200,15
2333,M,0.6950,0.5500,0.2200,1.5515,0.5660,0.3835,0.4450,13
471,F,0.5150,0.4050,0.1200,0.6460,0.2895,0.1405,0.1770,10
3098,F,0.5500,0.4300,0.1500,0.6550,0.2635,0.1220,0.2210,8
2819,I,0.3750,0.2650,0.0950,0.1960,0.0850,0.0420,0.0585,5
3878,M,0.4500,0.3550,0.1150,0.4780,0.1800,0.1185,0.1550,10
3685,M,0.6200,0.4800,0.1650,1.0855,0.4810,0.2575,0.3050,10
1674,M,0.6100,0.4700,0.1700,1.1185,0.5225,0.2405,0.3100,9
2918,I,0.6000,0.4450,0.1350,0.9205,0.4450,0.2035,0.2530,9
3746,I,0.3600,0.2650,0.0850,0.1865,0.0675,0.0370,0.0615,7
1787,I,0.5450,0.4200,0.1650,0.8935,0.4235,0.2195,0.2280,8
2809,M,0.7100,0.5650,0.2000,1.6010,0.7060,0.3210,0.4500,11
1833,I,0.4050,0.3000,0.0900,0.2690,0.1030,0.0670,0.1100,6
611,M,0.1950,0.1450,0.0500,0.0320,0.0100,0.0080,0.0120,4
1407,M,0.6550,0.4900,0.1750,1.3585,0.6395,0.2940,0.3650,10
2474,M,0.6050,0.4900,0.1450,1.3000,0.5170,0.3285,0.3100,14
373,F,0.7000,0.5750,0.1700,1.3100,0.5095,0.3140,0.4200,14
3345,F,0.4800,0.3800,0.1450,0.5900,0.2320,0.1410,0.2300,12
2929,I,0.6100,0.4900,0.1600,1.1545,0.5865,0.2385,0.2915,11
3323,F,0.3950,0.3000,0.1050,0.3375,0.1435,0.0755,0.0980,12
2122,F,0.4350,0.3500,0.1200,0.4585,0.1920,0.1000,0.1300,11
3223,M,0.5200,0.4150,0.1750,0.7530,0.2580,0.1710,0.2550,8
3112,I,0.4150,0.3200,0.1150,0.3045,0.1215,0.0735,0.0940,7
3276,M,0.4850,0.3850,0.1250,0.4775,0.2000,0.0785,0.1700,12
2969,M,0.6850,0.5050,0.1900,1.5330,0.6670,0.4055,0.4100,10
2726,I,0.4000,0.3050,0.1000,0.3415,0.1760,0.0625,0.0865,7
2321,M,0.4900,0.3950,0.1350,0.5545,0.2130,0.0925,0.2150,14
1218,I,0.3150,0.2300,0.0700,0.1145,0.0460,0.0235,0.0385,5
1776,M,0.4850,0.3700,0.1550,0.9680,0.4190,0.2455,0.2365,9
1498,M,0.6250,0.4700,0.1800,1.1360,0.4510,0.3245,0.3050,11
3717,I,0.3500,0.2500,0.1000,0.4015,0.1725,0.0630,0.1255,7
3749,I,0.4300,0.3300,0.0950,0.3200,0.1180,0.0650,0.1230,7
2097,M,0.4250,0.3300,0.0800,0.3610,0.1340,0.0825,0.1250,7
1729,M,0.6650,0.5250,0.1750,1.4430,0.6635,0.3845,0.3530,11
540,F,0.5000,0.3750,0.1400,0.6040,0.2420,0.1415,0.1790,15
110,M,0.4950,0.3950,0.1250,0.5415,0.2375,0.1345,0.1550,9
1631,I,0.5700,0.4450,0.1450,0.7405,0.3060,0.1720,0.1825,12
510,I,0.6800,0.5300,0.1850,1.1095,0.4390,0.2450,0.3400,10
1613,I,0.5500,0.4200,0.1350,0.8160,0.3995,0.1485,0.2300,12
1995,I,0.3200,0.2400,0.0700,0.1330,0.0585,0.0255,0.0410,6
3407,I,0.3500,0.2650,0.0800,0.1920,0.0810,0.0465,0.0530,6
2045,I,0.4050,0.3100,0.0900,0.3120,0.1380,0.0600,0.0870,8
2092,M,0.5300,0.4250,0.1300,0.7455,0.2995,0.1355,0.2450,10
3801,I,0.2050,0.1550,0.0450,0.0495,0.0235,0.0110,0.0140,3
1719,M,0.6500,0.5250,0.1850,1.4880,0.6650,0.3370,0.3780,11
1607,I,0.5400,0.4250,0.1350,0.6860,0.3475,0.1545,0.2130,8
3344,I,0.4950,0.3800,0.1450,0.5150,0.1750,0.0980,0.2120,13
78,F,0.5550,0.4250,0.1400,0.7880,0.2820,0.1595,0.2850,11
3023,I,0.4700,0.3750,0.1250,0.5225,0.2265,0.1040,0.1620,8
2317,M,0.5150,0.4200,0.1400,0.7690,0.2505,0.1540,0.2900,13
1996,I,0.3250,0.2500,0.0700,0.1745,0.0875,0.0355,0.0400,7
2958,F,0.6550,0.5150,0.2000,1.4940,0.7255,0.3090,0.4050,12
2874,I,0.4250,0.3400,0.1000,0.3710,0.1500,0.0865,0.1150,8
313,F,0.6200,0.4700,0.2000,1.2255,0.3810,0.2700,0.4350,23
3139,I,0.3350,0.2600,0.0900,0.1835,0.0780,0.0240,0.0650,11
1307,I,0.5450,0.4350,0.1350,0.7715,0.3720,0.1480,0.2270,8
911,I,0.3400,0.2500,0.0700,0.2225,0.1040,0.0425,0.0550,7
697,M,0.2800,0.2050,0.1000,0.1165,0.0545,0.0285,0.0300,5
2386,F,0.4850,0.3650,0.1400,0.6195,0.2595,0.1445,0.1770,14
466,F,0.6700,0.5500,0.1900,1.3905,0.5425,0.3035,0.4000,12
1019,M,0.6350,0.4900,0.1750,1.3750,0.6230,0.2705,0.3950,11
363,F,0.6000,0.4800,0.1500,1.0290,0.4085,0.2705,0.2950,16
3589,M,0.6500,0.5150,0.1800,1.4630,0.6580,0.3135,0.4115,11
1842,I,0.4350,0.3300,0.1100,0.3800,0.1515,0.0945,0.1100,7
3982,I,0.5800,0.4350,0.1500,0.8915,0.3630,0.1925,0.2515,6
1344,M,0.5850,0.4700,0.1650,1.4090,0.8000,0.2290,0.2950,10
1360,I,0.6050,0.4350,0.1300,0.9025,0.4320,0.1740,0.2600,11
3625,F,0.6700,0.5250,0.1950,1.4200,0.5730,0.3680,0.3905,10
2069,M,0.5500,0.4100,0.1300,0.8705,0.4455,0.2115,0.2130,9
3512,F,0.6550,0.5400,0.1750,1.5585,0.7285,0.4020,0.3850,11
4134,F,0.5950,0.4550,0.1400,0.9140,0.3895,0.2225,0.2710,9
1524,F,0.7000,0.5500,0.1700,1.6840,0.7535,0.3265,0.3200,11
1034,F,0.6550,0.4600,0.1600,1.4940,0.6895,0.3310,0.1825,9
2733,I,0.4150,0.3350,0.1000,0.3580,0.1690,0.0670,0.1050,7
3776,F,0.5850,0.4200,0.1550,0.9845,0.4420,0.2155,0.2875,13
3058,I,0.6200,0.4750,0.1600,0.9070,0.3710,0.1670,0.3075,11
83,M,0.5950,0.4750,0.1600,1.3175,0.4080,0.2340,0.5800,21
79,F,0.6150,0.4750,0.1700,1.1025,0.4695,0.2355,0.3450,14
662,F,0.4150,0.3400,0.1300,0.3675,0.1460,0.0885,0.1200,10
1439,I,0.4050,0.3100,0.0950,0.3425,0.1785,0.0640,0.0855,8
324,M,0.3350,0.2650,0.1050,0.2220,0.0935,0.0560,0.0750,7
919,I,0.4100,0.3100,0.0900,0.3335,0.1635,0.0610,0.0910,6
1440,I,0.4050,0.2900,0.0900,0.2825,0.1120,0.0750,0.0815,7
3443,I,0.4850,0.3700,0.1000,0.5130,0.2190,0.1075,0.1300,7
3251,I,0.4550,0.3750,0.1250,0.5330,0.2330,0.1060,0.1850,8
3011,I,0.3750,0.2850,0.0900,0.2370,0.1060,0.0395,0.0800,8
2253,F,0.6450,0.5000,0.2000,1.4285,0.6390,0.3050,0.3600,11
2376,F,0.4300,0.3400,0.1100,0.3820,0.1540,0.0955,0.1090,8
808,F,0.4400,0.3400,0.1300,0.4195,0.1530,0.1155,0.1300,10
1510,F,0.6500,0.5450,0.1750,1.5245,0.5900,0.3260,0.4950,10
3309,I,0.4850,0.3550,0.1200,0.5085,0.2100,0.1220,0.1350,9
2576,I,0.5000,0.3800,0.1100,0.4940,0.2180,0.0900,0.1325,7
656,F,0.5550,0.4350,0.1650,0.9700,0.3360,0.2315,0.2950,17
1921,M,0.6050,0.4700,0.1800,1.1155,0.4790,0.2565,0.3210,10
1442,I,0.4100,0.3200,0.0950,0.2905,0.1410,0.0630,0.0730,5
4028,I,0.4200,0.3100,0.1000,0.2805,0.1125,0.0615,0.0925,8
858,F,0.5950,0.4800,0.1500,1.1100,0.4980,0.2280,0.3300,10
1803,F,0.6150,0.4550,0.1450,1.1155,0.5045,0.2380,0.3150,10
3054,M,0.6000,0.4500,0.1500,0.8665,0.3695,0.1955,0.2550,12
3470,M,0.7200,0.5650,0.2000,1.7870,0.7180,0.3850,0.5290,11
3097,M,0.5450,0.4350,0.1450,0.9385,0.3685,0.1245,0.3450,11
844,M,0.5250,0.3950,0.1300,0.7635,0.3375,0.1425,0.2250,8
833,I,0.4450,0.3350,0.1000,0.4895,0.2745,0.0860,0.1105,7
2927,F,0.6100,0.4700,0.1950,1.2735,0.4690,0.3315,0.3980,12
1614,I,0.5500,0.4150,0.1450,0.7815,0.3730,0.1600,0.2215,8
213,M,0.5000,0.4050,0.1400,0.6155,0.2410,0.1355,0.2050,9
2520,M,0.5250,0.4250,0.1900,0.8720,0.4625,0.1725,0.1990,9
3748,I,0.4000,0.3150,0.1000,0.3225,0.1430,0.0735,0.0910,6
131,F,0.4400,0.3500,0.1250,0.4035,0.1750,0.0630,0.1290,9
439,M,0.5000,0.4150,0.1650,0.6885,0.2490,0.1380,0.2500,13
4166,I,0.4750,0.3650,0.1150,0.4990,0.2320,0.0885,0.1560,10
3637,I,0.4350,0.3250,0.1000,0.3420,0.1335,0.0835,0.1050,6
2421,I,0.5200,0.4150,0.1600,0.5950,0.2105,0.1420,0.2600,15
2524,M,0.5800,0.4600,0.1800,1.1450,0.4800,0.2770,0.3250,11
2952,F,0.6450,0.4850,0.1500,1.1510,0.5935,0.2315,0.2930,12
1609,I,0.5450,0.3750,0.1200,0.5430,0.2375,0.1155,0.1725,8
853,M,0.5700,0.4550,0.1500,0.9520,0.3895,0.2155,0.2745,9
448,M,0.6050,0.5000,0.1750,1.0980,0.4765,0.2320,0.3750,12
3802,I,0.3050,0.2300,0.0750,0.1455,0.0595,0.0305,0.0500,6
3423,F,0.6300,0.4750,0.1500,1.1720,0.5360,0.2540,0.3160,11
3898,F,0.5650,0.4600,0.1500,0.8765,0.3455,0.1925,0.2750,10
3447,F,0.5050,0.3900,0.1200,0.5725,0.2555,0.1325,0.1460,8
1727,M,0.6600,0.5300,0.1950,1.5505,0.6505,0.3295,0.4950,10
103,M,0.5300,0.4150,0.1400,0.7240,0.3105,0.1675,0.2050,10
3596,M,0.6750,0.5150,0.1450,1.2650,0.6025,0.2990,0.3250,10
2832,F,0.5400,0.4200,0.1400,0.8035,0.3800,0.1805,0.2100,9
523,M,0.2000,0.1400,0.0550,0.0350,0.0145,0.0080,0.0100,5
3017,I,0.4350,0.3250,0.1050,0.3350,0.1360,0.0650,0.1150,8
1102,M,0.5000,0.3900,0.1250,0.5215,0.2485,0.1170,0.1310,6
1821,F,0.7200,0.5500,0.1950,2.0730,1.0715,0.4265,0.5015,9
1415,F,0.6950,0.5650,0.1900,1.7635,0.7465,0.3990,0.4975,11
165,M,0.7250,0.5700,0.1900,2.5500,1.0705,0.4830,0.7250,14
3649,I,0.5150,0.4050,0.1300,0.5730,0.2130,0.1340,0.1950,9
907,I,0.3300,0.2650,0.0850,0.1960,0.0775,0.0305,0.0445,6
2662,F,0.5700,0.4500,0.1800,0.9080,0.4015,0.2170,0.2550,9
2397,I,0.6350,0.5050,0.1900,1.3315,0.5805,0.2520,0.4350,17
3572,F,0.5850,0.4600,0.1650,1.0580,0.4860,0.2500,0.2940,9
2419,F,0.4650,0.3600,0.1200,0.4765,0.1920,0.1125,0.1600,10
1860,I,0.5150,0.4200,0.1500,0.6725,0.2555,0.1335,0.2350,10
3177,F,0.5050,0.4100,0.1350,0.6570,0.2910,0.1330,0.1950,15
2555,I,0.3700,0.2900,0.0800,0.2545,0.1080,0.0565,0.0700,6
1741,M,0.6800,0.5200,0.1950,1.4535,0.5920,0.3910,0.4125,10
2499,M,0.5400,0.4100,0.1450,0.9890,0.2815,0.2130,0.3550,19
395,I,0.3900,0.3100,0.1000,0.3020,0.1160,0.0640,0.1150,11
625,F,0.5250,0.4050,0.1600,0.6580,0.2655,0.1125,0.2250,12
695,I,0.3150,0.2300,0.0900,0.1285,0.0430,0.0400,0.0400,7
947,M,0.4750,0.3700,0.1250,0.5370,0.2220,0.1215,0.1500,9
761,F,0.5500,0.4400,0.1550,0.9460,0.3130,0.1825,0.3350,16
2739,I,0.4500,0.3350,0.0950,0.3505,0.1615,0.0625,0.1185,7
2311,M,0.3500,0.2650,0.1100,0.2965,0.1365,0.0630,0.0850,7
1383,F,0.6250,0.4800,0.1550,1.2035,0.5865,0.2390,0.3185,12
2228,F,0.5050,0.3900,0.1750,0.6920,0.2670,0.1500,0.2150,12
3669,I,0.5850,0.4600,0.1400,0.7635,0.3260,0.1530,0.2650,9
2894,I,0.5400,0.4250,0.1300,0.8155,0.3675,0.1365,0.2460,11
2831,M,0.5350,0.4050,0.1400,0.8180,0.4020,0.1715,0.1890,7
1401,M,0.6500,0.5250,0.1750,1.5365,0.6865,0.3585,0.4050,11
645,I,0.4450,0.3300,0.1200,0.3470,0.1200,0.0840,0.1050,11
3950,F,0.5300,0.4250,0.1300,0.7170,0.2115,0.1660,0.2550,13
3258,M,0.4550,0.3750,0.1250,0.4840,0.2155,0.1020,0.1650,7
4127,I,0.5500,0.4450,0.1100,0.7935,0.3780,0.1420,0.2600,10
1882,M,0.5550,0.4350,0.1400,0.7495,0.3410,0.1645,0.2140,8
771,I,0.4850,0.3750,0.1400,0.5210,0.2000,0.1230,0.1700,8
3837,I,0.1700,0.1050,0.0350,0.0340,0.0120,0.0085,0.0050,4
51,M,0.4000,0.3200,0.0950,0.3030,0.1335,0.0600,0.1000,7
2598,M,0.6000,0.4600,0.1500,1.2470,0.5335,0.2735,0.2900,9
2541,F,0.6900,0.5500,0.1800,1.6590,0.8715,0.2655,0.4395,9
2649,M,0.5050,0.4000,0.1350,0.7230,0.3770,0.1490,0.1780,7
2822,I,0.4500,0.3350,0.1050,0.3620,0.1575,0.0795,0.1095,7
3333,I,0.4500,0.3600,0.1250,0.4500,0.1910,0.0865,0.1450,12
1375,F,0.6150,0.4750,0.1550,1.1150,0.4840,0.2115,0.3550,10
1121,M,0.5450,0.4100,0.1200,0.7930,0.4340,0.1405,0.1900,9
3888,F,0.5750,0.4500,0.1000,0.9315,0.4310,0.2220,0.2350,12
3041,M,0.5750,0.4700,0.1500,0.9785,0.4505,0.1960,0.2760,9
1035,F,0.6550,0.5100,0.1750,1.6525,0.8515,0.3365,0.4030,10
2451,M,0.3500,0.2600,0.0900,0.1980,0.0725,0.0560,0.0600,10
2286,F,0.5000,0.3950,0.1500,0.7145,0.3235,0.1730,0.1950,9
2145,F,0.4150,0.3250,0.1150,0.3455,0.1405,0.0765,0.1100,9
3986,F,0.6450,0.5250,0.1700,1.3700,0.6135,0.2830,0.3400,10
3648,I,0.4900,0.3900,0.1200,0.5110,0.2205,0.1030,0.1745,9
111,M,0.4650,0.3600,0.1050,0.4310,0.1720,0.1070,0.1750,9
183,F,0.6200,0.4750,0.1750,1.0165,0.4355,0.2140,0.3250,10
2517,M,0.4800,0.3700,0.1350,0.6315,0.3445,0.1015,0.1610,7
613,I,0.4950,0.3700,0.1250,0.4775,0.1850,0.0705,0.1690,18
3227,F,0.4500,0.3500,0.1350,0.5600,0.2310,0.1370,0.1450,13
3325,M,0.3450,0.2650,0.0900,0.1630,0.0615,0.0370,0.0485,10
1706,M,0.6450,0.5050,0.1500,1.1605,0.5190,0.2615,0.3350,10
1557,I,0.4250,0.3250,0.1100,0.3170,0.1350,0.0480,0.0900,8
4103,M,0.7000,0.5450,0.2150,1.9125,0.8825,0.4385,0.5060,10
1711,M,0.6450,0.5100,0.1600,1.3300,0.6665,0.3090,0.3170,9
1178,F,0.6500,0.5000,0.1900,1.4640,0.6415,0.3390,0.4245,9
2129,M,0.5950,0.4700,0.1500,0.8915,0.3590,0.2105,0.2450,12
2532,F,0.6250,0.4900,0.1550,1.3300,0.6675,0.2590,0.3300,10
397,M,0.4700,0.3800,0.1450,0.5865,0.2385,0.1440,0.1850,8
1291,I,0.5150,0.4200,0.1350,0.7110,0.3370,0.1440,0.2050,13
1630,I,0.5700,0.4450,0.1550,0.8670,0.3705,0.1705,0.2800,9
3096,F,0.5300,0.3950,0.1150,0.5685,0.2490,0.1375,0.1610,9
2993,F,0.5950,0.4300,0.2100,1.5245,0.6530,0.3960,0.4100,11
3673,F,0.5950,0.4600,0.1550,1.0455,0.4565,0.2400,0.3085,10
4047,M,0.6200,0.4850,0.1450,1.0030,0.4655,0.2195,0.2800,11
1743,M,0.6850,0.5200,0.1500,1.3735,0.7185,0.2930,0.3200,11
2136,F,0.5600,0.4250,0.1250,0.9320,0.3610,0.2130,0.3350,9
2086,F,0.7100,0.5000,0.1500,1.3165,0.6835,0.2815,0.2800,10
4077,I,0.5500,0.4350,0.1250,0.7410,0.3480,0.1585,0.2060,9
3179,I,0.2700,0.1950,0.0700,0.1020,0.0450,0.0135,0.0340,8
571,I,0.4500,0.3450,0.1350,0.4430,0.1975,0.0875,0.1175,14
4174,M,0.6000,0.4750,0.2050,1.1760,0.5255,0.2875,0.3080,9
3761,M,0.5300,0.4200,0.1350,0.6750,0.2940,0.1560,0.1825,10
3274,F,0.5000,0.4050,0.1400,0.6735,0.2650,0.1240,0.2500,18
2982,F,0.5100,0.3700,0.2100,1.1830,0.5080,0.2920,0.3430,9
2309,M,0.4700,0.3750,0.1300,0.5795,0.2145,0.1640,0.1950,13
3874,F,0.5250,0.4100,0.1500,0.7080,0.2740,0.1510,0.2500,12
1534,I,0.3000,0.2300,0.0850,0.1170,0.0500,0.0175,0.0415,6
3848,F,0.6750,0.5350,0.2200,1.6040,0.6175,0.4255,0.4530,14
2647,I,0.5000,0.3900,0.1250,0.5830,0.2940,0.1320,0.1605,8
1874,I,0.5350,0.4550,0.1400,1.0015,0.5300,0.1765,0.2440,9
356,M,0.6750,0.5250,0.1850,1.5870,0.6935,0.3360,0.3950,13
608,M,0.3700,0.2850,0.1000,0.2280,0.0675,0.0675,0.0810,10
3697,M,0.6500,0.5100,0.1750,1.1550,0.4955,0.2025,0.3850,12
239,I,0.1600,0.1200,0.0350,0.0210,0.0075,0.0045,0.0050,5
4112,F,0.5600,0.4200,0.1800,1.6645,0.7755,0.3500,0.4525,9
3592,M,0.6550,0.5250,0.1600,1.4600,0.6860,0.3110,0.4050,11
2167,F,0.3700,0.2750,0.0850,0.2405,0.1040,0.0535,0.0700,5
3414,F,0.4900,0.3700,0.1050,0.5265,0.2490,0.1005,0.1480,7
3448,M,0.5200,0.3900,0.1200,0.6435,0.2885,0.1570,0.1610,7
1814,M,0.6550,0.5450,0.1900,1.4245,0.6325,0.3330,0.3780,10
2799,M,0.6400,0.4950,0.1700,1.1390,0.5395,0.2820,0.2850,10
3324,I,0.3750,0.2800,0.1000,0.2565,0.1165,0.0585,0.0725,12
374,M,0.6850,0.5200,0.1500,1.3430,0.4635,0.2920,0.4000,13
4015,M,0.6350,0.4800,0.1450,1.1810,0.6650,0.2290,0.2250,10
4132,I,0.5850,0.4700,0.1700,0.9850,0.3695,0.2395,0.3150,10
1937,M,0.6250,0.5150,0.1700,1.3310,0.5725,0.3005,0.3610,9
1321,I,0.5600,0.4250,0.1450,0.6880,0.3095,0.1305,0.2165,9
1125,M,0.5500,0.4250,0.1500,0.8315,0.4110,0.1765,0.2165,10
3788,F,0.6300,0.4750,0.1500,1.0720,0.4330,0.2975,0.3150,8
1527,M,0.7200,0.5650,0.2000,2.1055,1.0170,0.3630,0.4940,12
3452,F,0.5550,0.4400,0.1450,0.8815,0.4300,0.1975,0.2155,8
3665,I,0.5750,0.4500,0.1450,0.8720,0.4675,0.1800,0.2170,9
729,F,0.5200,0.4000,0.1200,0.6515,0.2610,0.2015,0.1650,15
2458,I,0.2000,0.1450,0.0500,0.0360,0.0125,0.0080,0.0110,4
2495,M,0.4500,0.3600,0.1600,0.5670,0.1740,0.1245,0.2250,12
1391,F,0.6350,0.4950,0.1750,1.2110,0.7070,0.2725,0.3230,9
3817,M,0.4750,0.3850,0.1200,0.5620,0.2890,0.0905,0.1530,8
1408,F,0.6600,0.4950,0.2100,1.5480,0.7240,0.3525,0.3925,10
3137,M,0.4650,0.3600,0.1050,0.4880,0.1880,0.0845,0.1900,10
3933,I,0.2350,0.1800,0.0600,0.0580,0.0220,0.0145,0.0180,6
2915,I,0.5900,0.4750,0.1450,0.9745,0.4675,0.2070,0.2590,10
2264,I,0.5900,0.4500,0.1600,0.8930,0.2745,0.2185,0.3450,14
382,M,0.4850,0.4000,0.1350,0.6630,0.3130,0.1370,0.2000,10
3355,I,0.4350,0.3400,0.1100,0.4070,0.1685,0.0730,0.1300,10
2589,M,0.5750,0.4500,0.1550,0.9480,0.4290,0.2060,0.2590,7
1502,M,0.6300,0.4800,0.1500,1.2710,0.6605,0.2425,0.3100,11
3381,M,0.5450,0.4350,0.1650,0.9955,0.3245,0.2665,0.3250,19
3755,I,0.5100,0.3950,0.1050,0.5525,0.2340,0.1270,0.1650,8
1320,I,0.5600,0.4250,0.1350,0.8205,0.3715,0.1850,0.2360,9
3602,I,0.3950,0.3000,0.0900,0.2855,0.1385,0.0625,0.0770,5
1233,I,0.3700,0.2800,0.0850,0.2170,0.1095,0.0350,0.0620,6
2236,F,0.5600,0.4350,0.1850,1.1060,0.4220,0.2435,0.3300,15
3636,I,0.3900,0.2900,0.0900,0.2745,0.1350,0.0455,0.0780,8
681,M,0.4850,0.3700,0.1400,0.5725,0.2040,0.1415,0.1750,10
3259,M,0.6400,0.5050,0.1650,1.4435,0.6145,0.3035,0.3900,18
1274,I,0.4750,0.3600,0.1100,0.4920,0.2110,0.1100,0.1500,8
2789,F,0.6200,0.4650,0.1400,1.1605,0.6005,0.2195,0.3070,9
2364,F,0.6000,0.4700,0.2000,1.0310,0.3920,0.2035,0.2900,15
123,M,0.3700,0.2650,0.0750,0.2140,0.0900,0.0510,0.0700,6
2634,I,0.4250,0.3400,0.1000,0.3515,0.1625,0.0820,0.0940,7
2922,M,0.6000,0.4650,0.1650,1.0475,0.4650,0.2345,0.3150,11
660,I,0.6500,0.5250,0.1800,1.6260,0.5970,0.3445,0.5300,18
1796,M,0.5850,0.4550,0.1450,0.9530,0.3945,0.2685,0.2580,10
2579,M,0.5250,0.4150,0.1350,0.7945,0.3940,0.1890,0.2020,7
2303,F,0.5800,0.4550,0.1200,0.9400,0.3990,0.2570,0.2650,11
3102,M,0.6000,0.4650,0.1800,1.1930,0.5145,0.3150,0.3055,8
2710,M,0.7500,0.5550,0.2150,2.2010,1.0615,0.5235,0.5285,11
1960,F,0.6500,0.5100,0.1850,1.3750,0.5310,0.3840,0.3985,10
3861,F,0.6300,0.4750,0.1750,1.4230,0.4155,0.3385,0.4900,14
230,M,0.5550,0.4450,0.1350,0.8360,0.3360,0.1625,0.2750,13
901,I,0.3000,0.2300,0.0950,0.1385,0.0560,0.0365,0.0370,6
3412,I,0.4800,0.3550,0.1150,0.5785,0.2500,0.1060,0.1840,8
765,M,0.5450,0.4500,0.1500,0.9780,0.3365,0.1905,0.3000,11
3460,M,0.6200,0.4850,0.1650,1.1325,0.5235,0.2505,0.2825,9
3482,I,0.4700,0.3550,0.1450,0.4485,0.1560,0.1020,0.1230,7
2428,F,0.5300,0.3850,0.1250,0.6695,0.2890,0.1510,0.1800,10
3437,I,0.3950,0.3000,0.0900,0.2790,0.1340,0.0490,0.0750,8
1745,F,0.6900,0.5500,0.2000,1.5690,0.6870,0.3675,0.4600,12
2912,I,0.5850,0.4500,0.1350,0.8550,0.3795,0.1870,0.2600,9
787,M,0.4950,0.3850,0.1350,0.7090,0.2110,0.1375,0.2620,12
2149,M,0.2700,0.1950,0.0700,0.1060,0.0465,0.0180,0.0360,7
3953,I,0.4650,0.3550,0.1200,0.5805,0.2550,0.0915,0.1840,8
3768,M,0.5600,0.4650,0.1450,0.8875,0.3345,0.2200,0.2695,9
3360,F,0.5800,0.4400,0.1750,1.0730,0.4005,0.2345,0.3350,19
421,I,0.4900,0.3800,0.1200,0.5290,0.2165,0.1390,0.1550,11
3506,M,0.6250,0.4700,0.1750,1.1790,0.6050,0.2580,0.2710,9
2925,I,0.6050,0.4800,0.1550,0.9995,0.4250,0.1985,0.3000,10
3385,F,0.4750,0.3500,0.1150,0.4870,0.1940,0.1455,0.1250,13
4145,M,0.6700,0.5250,0.2000,1.7405,0.6205,0.2970,0.6570,11
1873,I,0.5300,0.4050,0.1200,0.6320,0.2715,0.1480,0.1875,9
2614,M,0.6450,0.4900,0.1600,1.2510,0.5355,0.3345,0.3165,9
3907,I,0.4800,0.3900,0.1500,0.6275,0.2760,0.1340,0.1850,13
2138,F,0.5700,0.4650,0.1800,0.9995,0.4050,0.2770,0.2950,16
798,M,0.5200,0.4200,0.1600,0.7450,0.2550,0.1570,0.2885,11
1870,I,0.5300,0.4300,0.1400,0.6770,0.2980,0.0965,0.2300,8
2007,I,0.4150,0.3250,0.1100,0.3160,0.1385,0.0795,0.0925,8
